id_ponto,nome_area_fm,id_trecho,geometry
49b6dc77-8fb3-42c8-a226-72ffe0135972,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70362,POINT (-43.1777675054258 -22.909316373511327)
f7778e9d-46d0-4931-b25f-3e065cb4daf3,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,305909,POINT (-43.190585459835916 -22.90491299032881)
b0cd7ba3-822a-4249-8b99-7efd7855fbe2,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70155,POINT (-43.184945358095774 -22.90291409504415)
8c93729d-37e6-467b-8f22-3e9863ca1a94,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,306043,POINT (-43.18050357778751 -22.90182821598268)
d89ef530-6646-4e7e-b6df-405f0928963e,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70318,POINT (-43.17855717339654 -22.903207202578)
263afd87-bbfc-4627-a034-b30611812210,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,55911,POINT (-43.18152724649418 -22.9038745344371)
21209ece-9491-4454-b242-13a7ab9ba3e1,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,49997,POINT (-43.19278527573297 -22.906045991057738)
e5217296-36a6-417b-b603-3df9ca2f8956,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72232,POINT (-43.181036696470066 -22.90517692031609)
565dadfa-acbb-4146-9f22-294c9bfff1cb,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,50010,POINT (-43.19306266914397 -22.91107399660496)
921a4339-dbd6-4922-b337-a445feb03336,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,179597,POINT (-43.178690826834746 -22.907149233680368)
a1c9bf40-3387-4934-92f1-e8f37fcb66be,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,70110,POINT (-43.18606316009518 -22.90828308816406)
0d0e87f5-62d5-4187-9a91-fc07f8bb54a9,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,72341,POINT (-43.181949990496584 -22.90691670744178)
792bdeef-2237-4a75-908e-26916f4996de,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,102792,POINT (-43.19533299224945 -22.91162532691158)
